protected,verified,location,followers_count,following_count,tweet_count,listed_count,has_profile_image,un_no_of_char,un_special_char,name_no_of_char,name_special_char,des_no_of_usertags,des_no_of_hashtags,des_external_links,has_description,has_url,account_age_in_days,average_tweets_per_day,followers_following_count,isBot
0,0,1,-0.05867322130280903,-0.07439100949878841,-0.25793458628363075,-0.05522673002813374,1,0.09400293393199566,0,0.467797071600815,0,3.0151427209982633,2.9509941322375925,0,1,0,5460,2.043956043956044,964192,0
0,0,0,-0.05899453733641173,-0.10203839940930884,-0.3756875268632141,-0.06443536217701232,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,8.246587817045258,0,1,1,3295,0.0257966616084977,4550,1
0,0,1,-0.05878404475000907,-0.019795778597375645,-0.11541897314333863,-0.05975026862758286,1,-1.392007896991034,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4908,5.004889975550122,1757080,0
0,0,0,-0.05900713090995719,-0.10593154122289149,-0.37658064171727146,-0.06443536217701232,1,0.09400293393199566,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,0,0,4874,0.0002051702913418,0,0
0,0,0,-0.058995616785572774,-0.10073054708130842,-0.3752197047968031,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3316,0.0389022919179734,5536,1
0,0,1,-0.0587793671369779,-0.08482341295237313,0.09640873206361752,-0.06362758742711068,1,-0.2774997737987618,0,0.2831648794708464,1,-0.26493646831291706,-0.22636207864700622,0,1,0,4950,8.987272727272726,440568,0
0,0,1,-0.05818459064924525,-0.02305020183216738,-0.3039618982266571,-0.06330447752715003,1,-0.6490024815295192,0,1.3909580322506583,0,-0.26493646831291706,-0.22636207864700622,1,1,0,3220,2.1214285714285714,6233922,1
0,0,0,-0.05899777568389485,-0.10027431952502922,-0.375347292633097,-0.06443536217701232,1,-0.2774997737987618,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3395,0.0344624447717231,4888,1
0,0,0,-0.05896143422880653,-0.1007001319108898,-0.33656059039974984,-0.06411225227705167,1,1.5800137648550254,0,-0.8246282733089655,0,-0.26493646831291706,1.8918753952760596,0,1,0,3885,0.9691119691119692,22098,0
1,0,1,-0.05898050449731822,-0.10441078270196076,-0.33428527398584185,-0.06443536217701232,1,-1.392007896991034,0,-1.7477892339588086,1,-0.26493646831291706,-0.22636207864700622,0,0,0,5092,0.7814218381775334,3848,0
0,0,1,-0.05849475237485054,-0.08263352068223288,1.5434993389893992,-0.0612042631774058,1,0.8370083493935105,0,-1.009260465438934,1,-0.26493646831291706,-0.22636207864700622,0,1,0,5000,36.118,1093632,0
0,0,0,-0.058995256969185755,-0.10143009600093655,-0.37526223407556775,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3312,0.0377415458937198,4950,1
0,0,1,-0.05899381770363771,-0.1007001319108898,-0.375347292633097,-0.06427380722703199,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3313,0.0353154240869302,6438,1
0,0,1,-0.05900353274608706,-0.10568821985954256,-0.37601712877364,-0.06427380722703199,1,0.09400293393199566,0,1.3909580322506583,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5084,0.0106215578284815,100,0
0,0,0,-0.05875382017349997,-0.077341281029394,-0.34752251200133455,-0.06378914237709102,1,-0.2774997737987618,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5022,0.5444046196734369,663168,0
0,0,0,-0.058770011910915555,-0.06596600729283222,-0.16734722251495804,-0.06362758742711068,1,-0.2774997737987618,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4017,4.899178491411501,867244,1
0,0,0,-0.05897078945486887,-0.10197756906847162,-0.3036960902343781,-0.06427380722703199,1,-0.2774997737987618,1,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,0,0,4989,1.3742232912407295,13332,0
0,0,1,-0.048369519244301946,-0.0818123110809303,0.49244137591989934,0.01973476676273749,1,-1.392007896991034,0,-0.08609950478909088,1,-0.26493646831291706,-0.22636207864700622,1,1,1,4890,16.71472392638037,23503380,0
0,0,1,-0.05311117959236056,0.39184313784815095,0.6238249503435482,0.12054505555046087,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,1,1,1,4602,20.445893089960887,268206048,1
0,0,1,-0.05679713866092274,0.11035073562387515,-0.3385169372229231,-0.0618504829773271,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4080,0.8776960784313725,43688046,1
0,0,1,-0.058770371727302574,-0.1027987786697742,-0.31389248481819937,-0.06298136762718938,1,-0.2774997737987618,1,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5100,1.1562745098039215,69090,0
0,0,1,-0.05782009664920098,-0.08464092192986143,-0.18789949647796794,-0.03616324593045528,1,-0.6490024815295192,0,0.2831648794708464,0,3.0151427209982633,-0.22636207864700622,0,1,1,5029,3.528932193278982,2315898,0
0,0,1,-0.05900101403137797,-0.10170383253470408,-0.37550677742846444,-0.06427380722703199,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3312,0.0307971014492753,2397,1
0,1,1,1.320406559326678,0.024397464020871003,-0.13543963112179058,0.6945497928305588,1,-0.2774997737987618,0,0.8370614558607523,0,1.3751031263426732,-0.22636207864700622,1,1,1,4950,4.582020202020202,16434900420,0
0,0,1,-0.058902064524949366,-0.10273794832893697,-0.36647993801067064,-0.06346603247713035,1,-0.2774997737987618,0,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5019,0.1894799760908547,31244,0
0,0,1,-0.05895567716661432,-0.06922043052762396,-0.37529413103464127,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3314,0.0368135184067592,172887,1
0,0,1,-0.05889774672830521,-0.0958032894734929,-0.1645509224361833,-0.06378914237709102,1,1.208511057124268,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5115,3.898924731182796,101840,0
0,0,0,-0.05883477886057792,-0.09671574458605134,0.9387967888744356,-0.06395069732707134,1,-0.6490024815295192,1,1.5755902243806268,0,1.3751031263426732,0.8327566583145267,0,1,0,5064,24.4304897314376,146095,0
0,0,1,-0.05633693350193299,-0.06593559212241361,-0.24839739552066134,-0.0387481251301405,1,1.5800137648550254,0,1.5755902243806268,0,-0.26493646831291706,0.8327566583145267,0,1,1,5291,2.278775278775279,9773457,0
0,0,0,-0.05899885513305589,-0.10100428361507596,-0.37537918959217054,-0.06427380722703199,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3305,0.0344931921331316,3772,1
0,0,0,-0.05894308359306886,-0.1059923715637287,-0.18173275105709585,-0.06443536217701232,1,-1.0205051892602768,1,1.021693647990721,1,-0.26493646831291706,-0.22636207864700622,0,1,0,4217,4.345980554896846,0,1
0,0,1,-0.05793451826027114,-0.02925489659756471,-0.3235253664583892,-0.05700383447791732,1,1.208511057124268,0,0.8370614558607523,0,-0.26493646831291706,2.9509941322375925,1,1,1,5134,0.9721464744838332,7521063,0
0,0,0,-0.05890818140352859,-0.10596195639331009,0.046915283901273454,-0.06378914237709102,1,-1.392007896991034,0,-0.8246282733089655,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4895,8.137282941777324,275,0
0,0,0,-0.058939485429198725,-0.10121718980800626,-0.31472180575410974,-0.06427380722703199,1,0.09400293393199566,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,0,0,3466,1.6788805539526832,29516,0
0,0,0,-0.05899165880531563,-0.10085220776298288,-0.3598241058840052,-0.06346603247713035,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3315,0.4757164404223227,7267,1
0,0,0,-0.0589963364183468,-0.10149092634177379,-0.3753579249527882,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,4.655182315653853,-0.22636207864700622,0,1,1,3307,0.0350771091623828,4440,1
0,0,1,-0.05900425237886109,-0.1059923715637287,-0.37618724588869856,-0.06427380722703199,1,-1.0205051892602768,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,0,0,4515,0.0084163898117386,0,1
0,0,0,-0.057689843117102235,-0.09595536532558598,0.045979639768451486,0.11004398380173969,1,1.5800137648550254,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4958,8.016135538523598,1208130,0
0,0,1,-0.05899201862170264,-0.10155175668261102,-0.37559183598599366,-0.06443536217701232,1,1.5800137648550254,0,0.6524292637307837,0,-0.26493646831291706,1.8918753952760596,0,1,1,3312,0.0283816425120772,6132,1
0,0,1,-0.05890962066907664,-0.10182549321637854,-0.3625672443643242,-0.06427380722703199,1,0.8370083493935105,0,-1.56315704182884,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5188,0.2542405551272166,37127,0
0,0,1,-0.05886896141734416,-0.09391754890753881,-0.118725624567289,-0.06427380722703199,1,0.09400293393199566,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,0,1,0,3831,6.33072304881232,152448,0
0,0,1,-0.020601409209340095,-0.07639841074641694,-0.1682084404099419,-0.05199563102852722,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,1,1,1,4464,4.390456989247312,103855101,0
0,0,1,-0.057644506252338586,0.008855311936959072,0.27696678505887573,-0.03519391623057332,1,-0.6490024815295192,0,0.467797071600815,0,1.3751031263426732,0.8327566583145267,0,1,1,5334,11.523997000374951,14299712,0
0,0,0,-0.05843358358905831,-0.0775541872223243,0.9269417524187935,-0.05635761467799602,1,-2.135013312452549,0,-1.3785248496988713,0,1.3751031263426732,0.8327566583145267,1,1,1,5062,24.21987356775978,1490390,0
0,0,1,-0.05384340593993221,0.021386362149428184,0.348373444104698,-0.0524802958784682,1,0.8370083493935105,0,-1.9324214260887773,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4157,16.402453692566755,60101988,0
0,0,1,-0.05713896422858518,0.05225776012432175,0.24251806925952132,-0.02033086083238334,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,4.0101128691991255,0,1,1,5242,11.1081648225868,27013976,0
0,0,1,-0.058995976601959786,-0.10097386844465735,-0.3755386743875379,-0.06427380722703199,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3312,0.029891304347826,5115,1
0,0,0,-0.030693899048670495,2.2819026580016835,-0.26634475115933737,-0.060881153277445144,1,-1.7635106047217917,1,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,0,0,3942,2.63039066463724,6177794880,0
0,0,1,-0.05883046106393376,-0.05830138434734141,-0.16267963417053935,-0.060234933477523844,1,1.208511057124268,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4877,4.125281935616157,769888,0
0,1,1,-0.017211938843676704,0.43019666774602366,2.2095078444435843,0.01375723361346543,1,-2.135013312452549,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,1,1,0,4945,49.18705763397371,2047731753,1
0,0,1,-0.058782605484461015,-0.09993975265042446,-0.3616103355921199,-0.05441895527823211,1,1.208511057124268,0,-0.2707316969190595,0,3.0151427209982633,-0.22636207864700622,0,1,1,5418,0.2600590623846437,124176,0
0,0,1,-0.05758333746654636,-0.09945310992372662,-0.23374605898624456,-0.04714898252911744,1,-1.392007896991034,0,-0.8246282733089655,0,-0.26493646831291706,-0.22636207864700622,0,0,1,4958,2.709762000806777,850755,0
0,0,1,0.002892441964293161,-0.10550572883703088,0.48578554379323396,-0.03616324593045528,1,-1.0205051892602768,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3976,20.399647887323944,2752496,1
0,0,0,-0.05894920047164808,-0.09540789225805092,-0.29793337296177,-0.06411225227705167,1,0.09400293393199566,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4950,1.4945454545454546,56028,0
0,0,0,-0.05899885513305589,-0.1007001319108898,-0.3750283230423623,-0.06443536217701232,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,0,0,3313,0.044370661032297,4002,1
0,0,1,-0.05898518211034939,-0.10340708207814649,-0.33392377511634247,-0.06330447752715003,1,0.4655056416627531,1,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4900,0.8189795918367347,5185,0
0,0,1,-0.05899669623473381,-0.10112594429675041,-0.3751984401574208,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3315,0.0395173453996983,4640,1
0,0,0,-0.058985541926736405,-0.08935527334474666,-0.37565562990414064,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3310,0.0265861027190332,32820,1
0,0,1,-0.05717998329670468,0.028959739583663158,0.11917252852238845,-0.005952470284134333,1,0.8370083493935105,0,1.021693647990721,0,-0.26493646831291706,2.9509941322375925,1,1,1,4062,11.479074347612016,22531086,0
0,0,1,-0.058653791217910325,-0.07582052250846327,0.18580527602688043,-0.060558043377484494,1,-0.2774997737987618,1,1.7602224165105955,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5001,10.576884623075385,974144,0
0,0,1,0.5554297242090904,-0.10340708207814649,0.08069416356008487,0.4326692189124505,1,1.5800137648550254,0,0.8370614558607523,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5019,8.569236899780833,145149400,1
0,0,1,-0.05897114927125588,-0.10097386844465735,-0.33769824860670383,-0.06395069732707134,1,0.09400293393199566,1,1.5755902243806268,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5097,0.7176770649401609,16500,0
0,0,1,-0.05897870541538316,-0.09987892230958723,-0.3756662622238318,-0.06427380722703199,1,-1.0205051892602768,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5126,0.0169722980881779,15879,0
0,0,1,-0.05888587278753377,-0.08950734919683973,-0.2208915844796336,-0.06281981267720906,1,0.8370083493935105,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,1,1,1,5027,2.913069425104436,182654,0
1,0,1,-0.058925092773718206,-0.09899688236744741,0.2064426085474196,-0.06298136762718938,1,1.5800137648550254,0,0.2831648794708464,1,-0.26493646831291706,-0.22636207864700622,0,1,0,5047,10.865068357440064,52440,0
0,0,1,-0.0588041944676818,-0.09124101391070075,0.158586537617514,-0.06298136762718938,1,0.4655056416627531,1,1.2063258401206896,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5116,9.838741204065675,273540,0
0,0,1,-0.05875849778653114,-0.05638522861096871,-0.34992541625153645,-0.0631429225771697,1,-0.2774997737987618,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5254,0.4773505900266463,1127021,0
1,0,0,-0.0356277013473941,-0.10547531366661227,-0.33534850595495774,-0.013707107883189977,1,1.208511057124268,0,1.3909580322506583,0,-0.26493646831291706,-0.22636207864700622,0,0,0,3685,1.0526458616010854,1104592,1
0,0,1,-0.05763299212795417,-0.049876382141385234,-0.22892961816614962,-0.0387481251301405,1,0.4655056416627531,0,0.6524292637307837,0,1.3751031263426732,-0.22636207864700622,0,1,1,5145,2.6993197278911563,7046055,0
0,0,1,-0.05620883886815632,-0.06094750417376086,5.131577632845057,-0.049087641928881355,1,-1.0205051892602768,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5108,101.4211041503524,11517737,0
0,0,1,-0.05872107688228178,-0.05744975957562021,-0.059875735076725216,-0.05926560377764189,1,-1.392007896991034,0,1.021693647990721,0,1.3751031263426732,-0.22636207864700622,0,1,1,5349,5.568891381566648,1268820,0
0,0,1,-0.05895387808467925,-0.1059923715637287,-0.04011025277086107,-0.062012037927307424,1,-0.6490024815295192,1,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4890,6.471779141104294,0,0
0,0,0,-0.05851310301058821,-0.10124760497842487,1.042823404732733,-0.05942715872762221,1,-0.6490024815295192,0,-0.2707316969190595,0,-0.26493646831291706,-0.22636207864700622,0,0,1,4899,27.25045927740355,214188,0
0,0,1,-0.05860305710734148,-0.08488424329321036,0.21626687194205033,-0.06330447752715003,1,-0.6490024815295192,1,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,1,0,3573,15.605933389308705,779362,0
0,0,0,-0.05558959486610678,0.2363303714977758,-0.353178906077031,-0.06233514782726808,1,0.8370083493935105,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4009,0.5492641556497879,106899990,1
0,0,1,-0.058919695527913006,-0.09315716964707345,-0.2179783288842561,-0.06071959832746482,1,-2.5065160201833065,0,1.021693647990721,0,-0.26493646831291706,-0.22636207864700622,0,0,1,5437,2.74379253264668,102546,0
0,0,0,-0.058839096657222076,-0.1059923715637287,-0.27401065365666283,-0.05926560377764189,1,0.8370083493935105,0,1.5755902243806268,0,-0.26493646831291706,-0.22636207864700622,0,0,1,4982,1.9365716579686876,0,0
0,0,1,-0.05899777568389485,-0.10082179259256427,-0.3753366603134059,-0.06427380722703199,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3317,0.0355743141392824,4420,1
0,0,1,-0.05621783427783165,-0.07137990762734558,0.23839272921935173,0.0011559475150000078,1,0.4655056416627531,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5252,11.013137852246762,8821776,0
0,0,1,-0.0583922047045518,-0.07895328506158056,2.183086530011055,-0.055388284978114065,1,0.8370083493935105,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5176,46.51178516228748,1519301,0
1,0,1,-0.058289657034253074,-0.07293108131869491,0.622942467809182,-0.055065175078153415,1,-0.2774997737987618,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5465,17.202012808783167,2167478,0
0,0,1,-0.05706556168563451,0.04398483377045864,-0.3365286934406764,-0.0631429225771697,1,0.8370083493935105,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4080,0.923529411764706,26607676,1
0,0,1,-0.058998135500281865,-0.10094345327423873,-0.3755386743875379,-0.06443536217701232,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3300,0.03,4150,1
0,0,1,-0.058952079002744184,-0.08153857454716278,-0.34754377664071684,-0.06330447752715003,1,0.4655056416627531,0,0.09853268734087775,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3316,0.8238841978287093,123012,1
0,0,0,-0.05899777568389485,-0.1057490502003798,-0.3702012499025762,-0.06443536217701232,1,-2.5065160201833065,0,-1.7477892339588086,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5143,0.1168578650593039,208,0
0,0,1,-0.05886572306986104,-0.07831456648278966,0.04815926530513903,-0.0631429225771697,1,0.8370083493935105,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5032,7.938990461049284,357630,0
0,0,0,-0.058997415867507834,-0.1021600600909833,-0.3755386743875379,-0.06443536217701232,1,1.208511057124268,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3295,0.0300455235204855,3402,1
0,0,1,-0.05897150908764289,-0.1059923715637287,-0.3762191428477721,-0.0631429225771697,1,-1.0205051892602768,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,0,0,4891,0.0071560008178286,0,0
0,0,0,-0.0590046121952481,-0.1059923715637287,-0.32590700606920875,-0.06443536217701232,1,0.4655056416627531,1,1.5755902243806268,0,-0.26493646831291706,-0.22636207864700622,0,0,1,3820,1.2479057591623035,0,1
0,0,1,-0.058600538392632386,-0.08080861045711603,2.2471356238305953,-0.054580510228212434,1,-0.6490024815295192,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,1,1,1,4906,50.29942927028129,935640,0
0,0,1,-0.058998135500281865,-0.10115635946716903,-0.37559183598599366,-0.06443536217701232,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3295,0.0285280728376327,3975,1
0,0,0,-0.053583258692121744,0.31769095236756917,-0.36722420038905174,-0.05894249387768123,1,-0.2774997737987618,0,-1.009260465438934,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4080,0.2159313725490196,209980820,1
0,0,1,-0.05869481028602982,-0.09732404799442362,-0.3618123496662519,-0.06007337852754351,1,0.4655056416627531,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,0,1,5089,0.2731381410886225,247380,0
0,0,1,-0.05819754403917772,0.01037607045788979,-0.3564111312631433,-0.06233514782726808,1,0.4655056416627531,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4156,0.4566891241578441,8608500,1
0,0,1,-0.05897906523177017,-0.10060888639963397,-0.3413982958592271,-0.06346603247713035,1,1.5800137648550254,1,-0.8246282733089655,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5107,0.6481300176228706,13806,0
0,0,1,-0.058909260852689625,-0.09288343311330592,-0.35215820338667975,-0.06346603247713035,1,0.09400293393199566,0,0.09853268734087775,0,1.3751031263426732,-0.22636207864700622,0,1,0,4887,0.4702271332105586,117232,0
0,0,1,-0.05753872023455674,0.023697915101242875,-0.33963333079049474,-0.06281981267720906,1,1.208511057124268,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4080,0.8519607843137255,17401384,1
1,0,1,-0.058954597717453275,-0.10139968083051794,-0.2772428788427751,-0.06427380722703199,1,0.8370083493935105,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4958,1.8846308995562728,22046,0
0,0,0,-0.05899381770363771,-0.1013388504896807,-0.3757619531010522,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,3.0151427209982633,-0.22636207864700622,0,1,1,3297,0.0236578707916287,5661,1
0,0,1,-0.057467836406315156,-0.09054146499107261,-0.24047631735074806,0.0011559475150000078,1,-1.392007896991034,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5800,2.2072413793103447,2173224,0
0,0,0,-0.05312665169700212,-0.07904453057283639,-0.17271654395899322,-0.048602977078940374,1,0.4655056416627531,0,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4990,3.8426853707414823,14479898,0
0,0,1,-0.05852101897110249,-0.0531916357170142,-0.27948629829760957,-0.05894249387768123,1,-0.2774997737987618,1,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5098,1.7914868575912122,2345336,0
0,0,1,-0.0587408667835675,-0.0955903832805626,-0.07728084241115211,-0.06378914237709102,1,-1.0205051892602768,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4952,5.684773828756058,253080,0
0,0,1,-0.05899345788725069,-0.1013084353192621,-0.37529413103464127,-0.06443536217701232,1,1.208511057124268,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3312,0.0368357487922705,5852,1
0,0,0,-0.05900101403137797,-0.1017342477051227,-0.375549306707229,-0.06443536217701232,1,0.09400293393199566,0,-0.08609950478909088,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3302,0.0296789824348879,2380,1
0,0,1,-0.05899129898892861,-0.10483659508782137,-0.34144082513799173,-0.06443536217701232,1,0.09400293393199566,0,-1.7477892339588086,0,-0.26493646831291706,-0.22636207864700622,0,0,0,4910,0.6733197556008147,1672,0
0,0,0,-0.05899885513305589,-0.1059923715637287,-0.32764007417886765,-0.06443536217701232,0,-0.2774997737987618,1,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5045,0.9125867195242816,0,0
0,0,1,-0.05899993458221693,-0.10559697434828673,-0.37538982191186165,-0.06443536217701232,1,1.5800137648550254,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5097,0.0221699038650186,260,0
0,0,1,-0.05895927533048445,-0.09975726162791276,-0.37529413103464127,-0.06378914237709102,1,1.5800137648550254,0,1.021693647990721,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3569,0.0341832446063323,27265,1
0,0,0,-0.05885528839463766,-0.09154516561488689,-0.12992145720207918,-0.06378914237709102,1,0.09400293393199566,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4017,5.775454319143639,200450,1
0,0,0,-0.057388676801172274,-0.08783451482381595,0.05773898534687308,-0.05910404882766156,1,-2.135013312452549,0,1.5755902243806268,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5471,7.466642295741181,2685306,0
0,0,1,-0.05895675661577535,-0.09930103407163356,-0.2544897147036953,-0.06443536217701232,1,-1.0205051892602768,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5031,2.282647584973166,30800,0
1,0,0,-0.05897942504815718,-0.10146051117135517,0.3920403810762871,-0.06443536217701232,1,-0.6490024815295192,1,-1.56315704182884,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4960,14.575,11473,0
1,0,1,-0.05891537773126885,-0.09911854304912186,-0.24358095470056643,-0.06362758742711068,1,1.208511057124268,0,0.6524292637307837,0,-0.26493646831291706,-0.22636207864700622,0,1,0,5085,2.4601769911504423,57630,0
0,0,0,-0.05899777568389485,-0.1013084353192621,-0.375549306707229,-0.06443536217701232,1,0.8370083493935105,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,0,0,3296,0.0297330097087378,4004,1
1,0,1,-0.05889234948250001,-0.08953776436725834,0.5730875207773386,-0.05490362012817308,1,1.208511057124268,0,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5176,17.256568778979908,172579,0
1,0,0,-0.05857391197999342,-0.08059570426418573,0.8258815537543295,-0.05587294982805504,1,-0.2774997737987618,0,-1.3785248496988713,0,-0.26493646831291706,-0.22636207864700622,0,0,0,5019,22.533572424785813,1005340,0
0,0,1,0.1007581814352118,-0.0919709780007475,0.013157668881844366,0.0783792136055958,1,-0.6490024815295192,0,-1.1938926575689026,0,-0.26493646831291706,-0.22636207864700622,0,1,1,4930,7.435496957403651,204692759,0
0,0,1,-0.05899129898892861,-0.10386330963442571,-0.3718492594547058,-0.06395069732707134,1,-1.0205051892602768,0,-0.6399960811789968,0,-0.26493646831291706,-0.22636207864700622,0,0,1,5179,0.0861170110059857,3080,0
1,0,1,-0.05891753662959093,-0.1059923715637287,-0.21110985036376753,-0.06265825772722873,1,-0.6490024815295192,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5071,3.0692171169394595,0,0
0,1,1,1.4555723047409226,-0.0862833411324666,-0.09975756623826175,0.14639384754731302,1,0.09400293393199566,0,-0.45536388904902814,0,-0.26493646831291706,-0.22636207864700622,0,1,0,4358,5.974529600734281,2727634176,0
0,0,1,-0.058163361482411476,-0.042576741240917794,-0.22556980514374347,-0.04844142212896005,1,0.4655056416627531,0,0.467797071600815,0,-0.26493646831291706,-0.22636207864700622,0,1,1,5103,2.7834607093866355,4889325,0
0,0,0,-0.05899453733641173,-0.1017342477051227,-0.3756343652647583,-0.06443536217701232,1,0.8370083493935105,0,0.2831648794708464,0,-0.26493646831291706,-0.22636207864700622,0,1,1,3297,0.0272975432211101,4900,1
